1	3.69	76.97	0	24.04	470
2	4.9	89.24	1	52.55	972
2	30.61	213.95	3	15.87	901
1	18.64	34.68	0	1	124
2	6.75	176.13	3	13.05	943
2	71.48	100.16	0	16.4	495
1	5.85	37.08	0	19.64	124
1	36.49	39.91	0	6.28	336
2	14	83.88	0	16.47	210
2	63.03	108.47	0	53.62	783
1	53.81	61.64	0	168.43	395
2	1.73	76.52	0	33.99	790
2	2	131.78	0	60.19	711
1	52.51	26.45	0	50.77	262
2	25.66	83.21	3	28.91	863
3	164.45	286.4	0	78.48	1885
2	16.6	117.69	4	66.63	758
2	6.85	89.54	0	68.94	356
2	24.5	111.09	0	12	350
1	1.94	23.35	0	17.7	155
2	38.74	68.83	3	22.62	444
2	79.85	119.78	2	89.44	819
2	37.05	70.09	0	35.51	895
3	3.5	117.16	0	110.65	1486
2	10	133.69	0	194.35	1006
3	84.44	116.12	0	18.6	819
2	23.85	83.84	0	37.58	598
2	29.85	87.95	0	49.31	253
1	34.76	60.73	0	15.14	218
2	19.62	77.2	1	29.9	390
2	11.89	207.93	3	250.38	827
3	33.45	142.39	1	67.74	791
2	4.55	65.78	3	19.23	825
1	22.66	39.23	0	67.12	507
2	53.35	72.69	3	60.16	422
1	21.68	44.84	0	225.33	978
1	32.4	22.54	0	2	148
3	1.7	76.46	1	30.4	473
2	15.6	84.38	2	7.11	604
1	7	74.41	0	28	735
2	9.2	190.23	3	24.96	689
2	10.55	107.21	0	56.32	253
2	6.49	113.11	2	52.22	716
1	44.11	64.73	0	26.08	128
2	1.1	99.85	0	37.4	683
2	17.09	67.17	0	17.78	306
2	21.67	106.58	2	40.19	755
2	11.6	86.52	2	46.89	662
3	9.76	159.16	1	99.11	529
3	1.4	111.33	2	36.77	1492
1	21.85	202.7	3	34.33	589
3	24.15	70.11	0	67.92	395
3	42.64	168.94	1	93.69	886
2	21	102.73	2	37.56	1465
2	38.43	48.63	0	287.56	849
1	64.69	27.63	0	40.97	443
2	49.33	44.83	0	248.82	379
2	3.9	33.06	0	18.28	577
1	195.66	62.59	0	4.68	411
1	1.1	62.23	0	29.42	442
3	29.45	190.82	0	26	2330
2	10.35	43.98	0	12.38	295
2	6.98	72.86	0	76.28	219
2	13.14	63.87	1	187.13	412
1	16.92	47.39	0	32.43	102
3	65.54	91.21	0	137.16	429
2	3	42.85	0	31	247
1	9.9	51.08	0	48.12	598
3	26.9	116.67	1	156.42	640
1	2.49	29.72	0	2.5	124
1	10.7	90.42	0	32	540
1	24.3	38.43	0	4.21	395
3	33.13	144.05	0	65.93	1195
2	10.48	23.72	3	43.91	689
1	39.24	166.95	0	100.46	515
2	40.32	130.27	0	27.65	886
2	9.4	63.88	2	37.78	730
2	34.78	110.33	1	36.94	525
1	18.46	106.69	2	19.49	176
3	15.05	95.07	0	123.02	669
2	29.14	161.34	1	186.98	607
3	83.38	259.81	0	170.08	705
1	4	67.04	0	3.07	385
2	12.13	144.4	1	34.67	1017
2	6.49	143.15	0	32.61	1222
2	0.5	152.51	2	91.65	734
2	1.5	55.95	0	90.21	208
3	107.25	122.46	0	191.34	1008
1	35.24	111.19	2	88.62	445
2	80.76	114.74	4	163.79	640
1	6.25	110.08	0	15.9	428
2	6.73	65.39	0	149.66	248
2	27.88	157.97	1	160.22	1145
2	33.87	54.83	0	38.87	615
1	7.73	33.94	1	0.75	180
2	2.58	124.54	1	12.6	601
2	22.54	139.82	2	40.37	792
2	12.98	46.39	0	34.6	657
3	16.21	79.56	1	100.57	384
2	9.18	56.08	0	18.8	386
2	7.8	80.92	0	7.94	493
2	1.1	74.47	0	32.69	1351
2	7	50.42	0	12.88	239
2	3	126.38	2	85.71	1530
2	3.74	54.34	0	11.54	669
1	26.57	46.9	0	28.33	418
2	12.87	59.08	2	31.46	745
3	53.3	84.81	0	102.68	940
2	44.85	161.51	3	66.22	1008
2	25.45	70.61	0	236.85	961
2	36.67	107.05	2	123.87	425
2	27	180.98	2	47.87	902
2	2.15	53.02	0	17.91	272
1	31.83	64.75	2	31.84	220
2	13.53	49.59	1	19.42	296
3	5.5	64.7	1	51.93	785
2	36.28	145.55	1	106.44	1021
2	11.89	96.02	0	49.06	1092
2	54.67	128.39	0	13.04	634
2	6.93	34.87	0	30.58	154
2	34.95	45.38	0	33.68	255
2	32.16	68.08	2	63.58	603
2	57.4	82.19	0	36.57	220
1	19.11	43.41	4	20.01	342
3	9.93	154.9	1	86.84	937
1	20.24	52.59	0	253.97	890
2	32.63	110.77	1	146.5	841
1	1.3	74.7	1	148.63	240
2	11.47	202.36	2	9.11	611
1	34.94	38.75	0	1.16	130
2	36.58	88.23	2	35.19	465
2	9.5	53.39	0	0.4	223
2	14	117.58	2	119.93	683
2	20.99	52.15	0	29.73	830
1	5.3	28.44	0	0.22	77
1	14.23	57.2	0	16.35	534
3	22.6	122.82	0	52.87	1335
2	83.9	97.42	0	88.14	955
1	11.85	62.21	0	24.35	563
1	2	35.79	0	34.91	120
1	27.02	78.68	1	52.84	211
2	4.2	61.1	1	3.3	284
1	30.49	34.92	0	17.7	138
2	98.5	80.63	0	2	255
3	28.53	171.65	2	71.51	1112
2	94.66	120.5	3	4.45	346
3	187.58	163.42	0	91.98	1203
2	29.85	102.05	2	197.91	650
1	7	21.5	0	26.34	155
2	2	188.86	1	92.58	1320
1	18.83	38.85	0	25.27	593
1	13.79	81.3	3	18.14	263
1	2.08	33.08	0	263.72	393
3	30.14	81.65	1	57.97	987
2	5.37	122.75	2	181.36	718
2	28.2	37.51	3	154.38	363
2	40.66	96.2	1	40.97	877
2	15.65	161.92	0	177.78	1010
1	40.52	28.52	0	3.49	554
2	11.04	102.84	0	106	450
2	22	156.97	0	56.08	385
2	56.26	77.16	2	24.65	270
3	14.03	94.92	1	18.17	508
2	5.3	152.39	2	111.44	357
2	5.13	99.59	2	50.38	408
3	48.17	158.53	0	347.02	2019
1	30.13	67.42	0	323.36	379
2	6.5	135.59	1	22.14	426
2	65.32	84.24	0	51.62	559
1	16.86	58.59	0	15	124
2	10.16	139.31	2	111.64	1207
2	16.73	134.17	3	87.34	851
2	8.58	89.6	0	23.59	210
2	76.59	39.19	1	37.94	426
3	108.4	72.3	0	27.03	842
2	14.31	154.99	2	90.15	891
1	18.88	66.02	3	33.51	220
2	43.25	109.13	4	262.07	968
1	35.66	84.7	0	226.09	1547
2	18.83	87.22	0	31.84	894
2	33.59	113.14	1	38.28	516
2	23.4	100	3	296.33	166
1	30.88	52.53	0	12.87	199
2	34.5	144.84	0	34.72	230
2	37.8	80.03	0	36.3	895
1	28.57	21.01	0	2.5	125
1	0.78	79.59	0	41.67	376
1	17.15	22.57	0	3.31	116
1	0.6	28.51	0	15.91	410
2	56.84	65.79	3	20.49	501
2	13.1	106.26	0	123.37	669
2	57.88	75.68	0	43.67	1096
2	27.41	196.05	3	28.47	1908
2	34.76	121.94	1	31.58	907
2	7.86	127.21	3	20.27	468
1	22.5	48.81	1	1.35	398
1	164.81	174.28	0	596.17	1409
2	34.33	145.98	0	266.32	1319
2	18.45	50.8	0	41.69	239
2	35.63	93.86	3	21.56	807
3	6.5	94.45	0	383.82	888
2	86.56	311.62	2	59.45	830
1	17.88	52.35	0	6.61	135
2	13.95	162.09	3	39.58	969
2	3.5	38.03	0	4.04	914
2	43.51	122.37	0	54.59	1224
2	5.4	81.93	1	125.89	670
2	23.09	128.09	2	32.12	2338
2	22	34.93	0	8.68	1152
2	0.9	143.7	2	30.48	864
2	27.75	86.47	0	26.67	202
2	21.17	162.19	2	67.76	1044
2	8.77	71.44	1	232.83	175
2	11.18	60.36	0	34.89	151
1	93.78	35.47	0	5.61	211
2	57.49	121.97	2	66.49	413
2	45.53	52.55	0	17.25	678
3	34.14	84.03	2	347.83	723
2	10.25	113.54	0	158.52	1510
2	6.5	38.44	0	14.33	258
2	10.09	162.17	1	32.8	391
2	60.18	76.72	0	155.1	385
