     7.37         12         32         14          1          0          1          1          0          0          1          0          0          1          0  
     7.37         12         29         11          0          0          1          1          0          1          0          0          0          1          1  
     7.37         12         22          4          1          0          1          1          0          1          0          0          0          1          1  
     7.37         12         28         10          0          0          1          1          0          0          0          0          1          1          1  
     7.42         16         30          8          1          1          0          1          0          0          0          1          0          1          1  
     7.51         16         46         24          1          0          1          1          1          0          0          0          1          1          1  
     7.51         13         27          8          0          1          0          0          1          1          0          0          0          1          1  
     7.51         12         63         45          1          0          1          1          0          1          0          0          0          0          1  
     7.54         13         41         22          1          0          1          1          0          0          1          0          0          0          1  
     7.54         12         38         20          1          1          0          0          0          0          0          1          0          1          1  
     7.55         16         29          7          1          0          1          0          0          0          1          0          0          1          1  
     7.55         12         45         27          1          0          1          0          0          0          0          0          1          1          1  
     7.55         16         34         12          1          0          1          1          0          1          0          0          0          0          1  
     7.55         12         53         35          1          0          1          1          0          0          1          0          0          1          1  
     7.59         12         59         41          1          0          1          0          0          0          0          1          0          1          1  
     7.64         16         30          8          1          0          1          1          0          0          0          1          0          1          0  
     7.65         12         38         20          0          0          1          0          0          1          0          0          0          1          1  
     7.65         12         31         13          1          0          1          0          0          0          0          0          1          1          1  
     7.66         12         32         14          0          0          1          1          1          0          1          0          0          1          1  
     7.66         13         60         41          1          0          1          0          0          0          0          1          0          1          1  
     7.68         16         31          9          0          0          1          1          0          1          0          0          0          1          1  
     7.73         12         40         22          0          0          1          1          1          0          1          0          0          1          1  
     7.74         16         29          7          1          1          0          0          0          0          0          1          0          1          1  
     7.74         10         28         12          1          0          1          1          0          0          0          0          1          0          0  
     7.76         13         41         22          1          0          1          1          0          0          1          0          0          0          1  
     7.78         16         36         14          0          0          1          0          0          0          0          1          0          1          1  
     7.79         16         35         13          1          1          0          0          0          0          0          1          0          1          1  
     7.79         12         55         37          1          0          1          1          0          0          1          0          0          1          1  
     7.79         16         33         11          0          0          1          1          0          0          0          1          0          1          0  
     7.81         13         28          9          1          0          1          1          0          0          0          1          0          1          1  
     7.81         12         32         14          1          0          1          0          0          0          0          0          1          1          0  
     7.83         13         35         16          1          0          1          1          0          0          0          1          0          1          1  
     7.83         14         30         10          0          0          1          1          1          0          1          0          0          1          0  
     7.83         14         45         25          1          0          1          1          0          1          0          0          0          1          1  
     7.86         13         24          5          1          0          1          0          0          0          0          1          0          1          1  
     7.87         12         34         16          0          0          1          0          1          0          1          0          0          0          1  
     7.88         12         32         14          1          0          1          0          0          0          0          1          0          1          1  
      7.9         18         50         26          1          0          1          1          0          1          0          0          0          0          1  
     7.92         12         39         21          1          0          1          0          0          1          0          0          0          1          1  
     7.93         13         28          9          1          1          0          0          0          0          1          0          0          1          1  
     7.94         13         46         27          0          0          1          1          0          0          1          0          0          1          0  
     7.96         13         34         15          1          0          1          0          0          0          0          1          0          1          1  
     7.99         16         36         14          1          0          1          1          0          0          0          1          0          1          0  
     8.04         16         24          2          0          0          1          0          0          0          0          0          1          1          1  
     8.07         13         48         29          1          0          1          0          0          0          0          1          0          1          1  
      8.1         13         58         39          1          0          1          0          0          0          0          0          1          1          1  
      8.1         13         59         40          0          0          1          1          0          1          0          0          0          1          1  
      8.1         16         35         13          0          0          1          1          0          1          0          0          0          1          1  
      8.1         14         44         24          1          0          1          1          0          1          0          0          0          0          1  
      8.1         13         25          6          0          0          1          1          0          1          0          0          0          1          1  
      8.1         12         45         27          1          1          0          0          0          0          0          1          0          1          1  
      8.1         12         30         12          1          0          1          1          0          0          0          1          0          1          1  
      8.1         12         31         13          0          0          1          1          1          0          1          0          0          1          1  
      8.1          4         46         36          0          0          1          1          0          0          0          1          0          1          1  
     8.19         13         33         14          0          0          1          1          0          0          0          1          0          1          1  
      8.2         14         44         24          0          0          1          0          0          0          0          0          1          1          1  
     8.29         12         20          2          1          0          1          0          0          0          1          0          0          1          1  
     8.29         12         43         25          1          0          1          0          0          0          0          1          0          1          1  
     8.29         13         58         39          0          0          1          1          0          0          0          0          1          1          1  
     8.29         16         34         12          1          0          1          1          0          0          0          0          1          1          1  
     8.29         12         28         10          0          0          1          0          0          1          0          0          0          1          1  
     8.29         12         61         43          1          0          1          1          0          0          0          1          0          1          0  
     8.29         12         41         23          0          0          1          1          0          0          0          1          0          1          0  
     8.29         12         28         10          0          0          1          0          0          0          0          0          1          1          1  
     8.34         12         35         17          0          0          1          1          0          0          0          1          0          1          1  
     8.36         16         54         32          1          0          1          1          0          0          0          1          0          1          1  
     8.37         12         45         27          0          0          1          1          1          0          0          0          1          1          1  
      8.4         14         39         19          1          0          1          1          0          0          0          1          0          0          0  
     8.41         16         27          5          0          0          1          1          0          0          1          0          0          1          1  
     8.45         13         42         23          1          1          0          0          1          0          0          0          1          1          1  
     8.47         12         58         40          1          0          1          1          0          0          0          1          0          0          1  
     8.49         13         25          6          0          0          1          0          0          1          0          0          0          1          1  
     8.49         12         27          9          0          0          1          1          0          0          0          0          1          1          0  
     8.49         12         50         32          1          0          1          1          0          0          0          1          0          1          1  
     8.49         12         44         26          0          0          1          0          0          0          1          0          0          1          1  
     8.49         16         22          0          1          0          1          0          0          1          0          0          0          1          1  
     8.49         16         41         19          1          0          1          1          1          0          1          0          0          1          0  
     8.49         13         25          6          1          0          1          1          0          0          0          1          0          1          0  
     8.55         18         45         21          1          0          1          0          0          0          0          1          0          1          0  
     8.56         14         23          3          0          0          1          1          0          0          1          0          0          1          1  
     8.64         12         33         15          1          0          1          1          0          0          0          0          1          0          1  
     8.66         12         27          9          0          0          1          0          0          0          1          0          0          1          1  
     8.66         12         37         19          1          0          1          1          0          0          0          0          1          1          1  
     8.66         14         34         14          0          0          1          1          0          0          0          0          1          1          1  
     8.68         12         37         19          1          0          1          1          0          1          0          0          0          1          1  
     8.69         13         23          4          0          0          1          1          0          0          0          1          0          1          1  
     8.74         12         44         26          1          0          1          1          0          1          0          0          0          1          1  
     8.77         14         46         26          0          0          1          1          1          0          1          0          0          1          0  
     8.81         12         44         26          0          0          1          1          0          0          0          1          0          1          0  
     8.84         16         25          3          1          0          1          1          0          0          0          1          0          1          0  
     8.84         11         29         12          1          0          1          0          0          0          0          1          0          1          1  
     8.84         12         36         18          0          0          1          1          0          0          0          1          0          1          1  
     8.84         12         39         21          1          0          1          1          0          0          1          0          0          0          1  
     8.84         12         33         15          0          0          1          0          0          0          0          1          0          1          1  
     8.84         11         34         17          0          0          1          0          0          0          1          0          0          1          1  
     8.84         12         46         28          1          0          1          0          0          0          0          0          1          1          1  
     8.84         12         46         28          1          1          0          0          0          0          0          1          0          1          1  
     8.84         16         49         27          0          1          0          0          0          0          0          1          0          1          1  
     8.84         14         42         22          1          0          1          1          1          1          0          0          0          1          1  
     8.84         12         55         37          1          0          1          1          0          0          0          1          0          1          1  
     8.84         12         38         20          1          0          1          1          0          0          1          0          0          1          1  
     8.84         14         22          2          1          0          1          0          0          0          1          0          0          1          1  
     8.84         13         57         38          0          0          1          1          0          0          1          0          0          1          1  
     8.84         12         55         37          1          0          1          0          1          1          0          0          0          1          1  
     8.84         13         55         36          0          0          1          1          0          0          0          1          0          1          1  
     8.84         12         57         39          0          0          1          1          0          1          0          0          0          1          1  
     8.84         13         20          1          1          0          1          0          0          0          0          1          0          1          1  
     8.88         12         28         10          0          0          1          0          0          0          0          1          0          1          1  
     8.91         12         51         33          0          0          1          1          0          0          0          0          1          1          0  
        9         12         33         15          1          0          1          1          0          0          0          1          0          1          1  
        9         18         28          4          1          0          1          0          1          0          1          0          0          1          1  
     9.01         12         47         29          1          0          1          1          0          0          1          0          0          1          1  
     9.03         13         48         29          1          0          1          1          0          0          0          1          0          1          1  
     9.06         14         41         21          0          0          1          0          0          1          0          0          0          1          0  
     9.14         14         38         18          1          0          1          0          0          0          0          0          1          1          1  
     9.14         16         38         16          0          1          0          1          0          0          0          1          0          1          1  
     9.17         12         45         27          0          0          1          1          1          0          1          0          0          1          1  
     9.21         12         47         29          0          0          1          1          0          0          0          1          0          1          1  
     9.21         12         42         24          0          0          1          1          0          0          0          1          0          1          0  
     9.21         10         61         45          0          0          1          1          1          0          1          0          0          1          1  
     9.21          9         55         40          0          0          1          1          0          0          1          0          0          1          0  
     9.21         13         35         16          0          0          1          0          0          1          0          0          0          1          1  
     9.21         13         29         10          1          0          1          0          0          0          0          1          0          1          1  
     9.21         13         42         23          0          0          1          1          0          0          1          0          0          1          0  
     9.21         12         32         14          1          0          1          0          0          0          0          1          0          1          0  
     9.21         12         31         13          0          0          1          1          0          0          0          1          0          1          1  
     9.21          9         48         33          0          0          1          1          1          0          0          0          1          1          1  
     9.21         16         35         13          1          0          1          1          0          0          0          0          1          1          1  
      9.3         12         35         17          1          0          1          1          0          0          1          0          0          0          1  
      9.3         12         34         16          0          0          1          0          0          1          0          0          0          1          0  
     9.31         12         62         44          1          0          1          1          0          1          0          0          0          1          1  
     9.34         18         50         26          0          0          1          1          0          0          0          0          1          1          0  
     9.37         12         32         14          1          0          1          1          0          0          0          0          1          1          1  
     9.39         12         27          9          0          0          1          0          0          0          1          0          0          1          0  
     9.42         10         56         40          0          0          1          1          1          0          1          0          0          1          0  
     9.43         12         41         23          1          0          1          1          0          0          1          0          0          1          0  
     9.43         12         21          3          0          0          1          1          0          0          1          0          0          1          1  
     9.44         16         27          5          0          0          1          1          0          0          0          1          0          1          1  
     9.44         13         36         17          0          0          1          1          0          0          0          0          1          1          0  
     9.45         12         52         34          1          0          1          1          0          0          0          1          0          1          1  
      9.5         12         43         25          0          0          1          1          0          1          0          0          0          1          1  
     9.56         12         36         18          1          0          1          1          0          1          0          0          0          1          1  
     9.56         13         40         21          1          0          1          0          0          0          0          1          0          1          1  
     9.56         12         50         32          0          0          1          1          1          1          0          0          0          1          1  
     9.58         10         53         37          0          0          1          1          1          0          1          0          0          1          0  
     9.58         13         29         10          1          0          1          0          0          0          0          0          1          1          1  
     9.58          9         18          3          0          0          1          0          0          0          1          0          0          1          1  
     9.58         12         39         21          0          0          1          1          0          0          0          0          1          1          1  
     9.58         16         39         17          1          0          1          1          0          1          0          0          0          0          1  
     9.58         18         29          5          0          0          1          1          0          1          0          0          0          1          1  
     9.58         14         39         19          1          0          1          0          0          0          1          0          0          1          1  
     9.58         12         25          7          0          0          1          1          0          0          0          0          1          1          1  
     9.58         13         32         13          0          0          1          1          1          1          0          0          0          1          1  
     9.58         13         31         12          0          0          1          1          0          0          0          0          1          1          1  
     9.58         12         49         31          0          0          1          1          1          0          1          0          0          1          0  
     9.58         16         61         39          1          0          1          0          1          0          0          0          1          0          1  
     9.67         16         38         16          1          0          1          0          1          0          0          1          0          1          1  
     9.72         16         36         14          0          0          1          1          0          0          1          0          0          1          1  
     9.75         12         38         20          0          0          1          1          0          0          1          0          0          1          0  
     9.76         12         33         15          1          0          1          1          0          1          0          0          0          1          1  
     9.78         16         30          8          0          0          1          0          0          0          0          0          1          1          1  
      9.8         13         39         20          0          0          1          0          0          0          1          0          0          1          1  
     9.82         16         32         10          0          0          1          1          0          0          0          1          0          1          0  
     9.91         12         41         23          0          0          1          0          0          0          1          0          0          1          1  
     9.91         12         62         44          1          0          1          1          0          0          0          1          0          1          0  
     9.91         13         28          9          0          0          1          1          0          0          0          1          0          1          1  
     9.91         13         25          6          0          0          1          1          0          0          0          0          1          1          1  
     9.92         16         27          5          1          0          1          1          0          0          1          0          0          1          0  
     9.95         12         44         26          0          0          1          0          1          0          1          0          0          1          1  
     9.95         13         25          6          1          0          1          1          0          0          0          0          1          1          1  
     9.95         12         48         30          1          0          1          0          0          0          0          0          1          1          1  
    10.04         12         31         13          1          0          1          1          0          0          0          0          1          1          0  
    10.13         12         33         15          0          0          1          1          0          0          0          0          1          1          1  
    10.13         13         54         35          1          0          1          1          1          0          1          0          0          1          1  
    10.13         16         28          6          0          0          1          0          0          1          0          0          0          1          1  
    10.13         12         44         26          1          0          1          0          1          0          1          0          0          1          0  
    10.13         16         35         13          1          0          1          1          0          0          0          1          0          1          0  
    10.13         13         40         21          1          0          1          1          0          0          0          0          1          1          1  
    10.13         14         29          9          0          0          1          0          1          1          0          0          0          1          1  
    10.18         12         38         20          0          0          1          1          0          0          1          0          0          1          0  
    10.19         13         30         11          1          0          1          0          0          0          0          0          1          1          1  
     10.2         13         42         23          1          0          1          0          0          0          0          0          1          1          1  
    10.26         13         64         45          1          0          1          0          0          1          0          0          0          1          1  
     10.3         13         47         28          1          0          1          1          0          0          0          0          1          1          1  
    10.31         13         34         15          0          0          1          1          0          0          1          0          0          1          1  
    10.31         12         32         14          0          1          0          0          0          0          0          1          0          1          1  
    10.31         13         46         27          0          0          1          0          1          0          0          0          1          1          0  
    10.31         13         22          3          1          0          1          0          0          0          1          0          0          0          1  
    10.31         14         32         12          0          0          1          1          1          0          0          1          0          1          0  
    10.31         12         42         24          1          0          1          1          0          1          0          0          0          0          1  
    10.31         12         30         12          0          0          1          1          0          0          1          0          0          1          1  
    10.31         12         36         18          1          0          1          1          0          0          1          0          0          0          1  
    10.31         14         51         31          1          0          1          1          0          0          1          0          0          0          1  
    10.39         16         50         28          0          0          1          0          1          0          1          0          0          1          0  
    10.42         16         41         19          0          0          1          1          0          1          0          0          0          1          1  
    10.44         12         45         27          0          1          0          1          0          0          0          1          0          0          0  
    10.46         12         49         31          1          0          1          1          0          0          0          0          1          1          1  
    10.52         14         33         13          0          0          1          0          0          0          0          0          1          1          1  
    10.52         14         44         24          1          0          1          0          0          1          0          0          0          1          1  
    10.56         14         40         20          1          0          1          1          0          0          1          0          0          0          1  
    10.57         12         28         10          0          0          1          1          0          0          1          0          0          1          1  
    10.61         13         35         16          1          0          1          1          0          0          0          0          1          1          0  
    10.61         13         26          7          0          0          1          0          0          0          0          0          1          1          1  
    10.61         12         36         18          1          0          1          1          0          1          0          0          0          1          1  
    10.61         12         44         26          0          0          1          0          1          1          0          0          0          1          1  
    10.61         16         52         30          0          0          1          1          0          0          0          0          1          1          1  
    10.61         12         43         25          1          1          0          0          0          0          0          1          0          1          1  
    10.61         18         59         35          1          0          1          1          0          0          0          0          1          0          0  
    10.62         13         26          7          0          0          1          1          0          0          1          0          0          1          1  
    10.64         12         45         27          0          0          1          1          0          0          0          1          0          1          1  
    10.68         13         35         16          0          0          1          1          0          0          0          0          1          1          0  
     10.7         13         46         27          1          0          1          0          1          0          0          1          0          1          1  
    10.74         13         44         25          0          0          1          0          0          0          0          1          0          1          1  
    10.76         18         32          8          1          0          1          1          1          1          0          0          0          1          0  
    10.77         18         40         16          0          0          1          1          0          1          0          0          0          1          1  
    10.81         13         35         16          0          0          1          0          0          0          0          1          0          1          1  
    10.87         13         42         23          0          0          1          0          0          0          0          0          1          1          1  
    10.88         13         37         18          0          0          1          1          1          1          0          0          0          1          0  
    10.89         16         44         22          1          0          1          0          0          1          0          0          0          1          0  
    10.98         16         35         13          0          0          1          0          0          1          0          0          0          1          1  
    11.05         11         41         24          0          1          0          1          0          0          0          1          0          1          1  
    11.05         13         37         18          1          0          1          1          0          0          1          0          0          1          0  
    11.05          6         31         19          0          0          1          1          0          0          0          0          1          1          1  
    11.05          9         50         35          1          0          1          1          0          0          1          0          0          1          1  
    11.05         11         23          6          0          0          1          0          0          0          0          0          1          1          1  
    11.05         12         55         37          1          0          1          1          0          1          0          0          0          1          1  
    11.05         16         32         10          0          0          1          0          0          1          0          0          0          1          1  
    11.05         13         51         32          0          0          1          1          1          0          0          0          1          1          1  
    11.05         13         25          6          0          0          1          1          0          1          0          0          0          1          1  
    11.05         12         42         24          0          0          1          1          0          0          0          0          1          1          1  
    11.05         12         44         26          1          0          1          1          0          0          1          0          0          1          1  
    11.05         12         36         18          0          0          1          0          0          0          0          1          0          1          1  
    11.05         14         53         33          1          1          0          0          1          0          1          0          0          1          1  
    11.05         12         48         30          0          0          1          1          0          1          0          0          0          1          1  
    11.05         16         32         10          0          0          1          0          0          1          0          0          0          1          1  
    11.05         16         29          7          1          0          1          1          1          1          0          0          0          1          1  
    11.05         12         22          4          0          0          1          1          1          0          0          1          0          1          1  
    11.05         16         29          7          1          0          1          0          0          1          0          0          0          1          1  
    11.05         12         46         28          0          0          1          1          0          0          0          1          0          1          1  
    11.05         14         51         31          0          0          1          1          1          0          1          0          0          1          0  
    11.05         12         56         38          0          0          1          0          1          1          0          0          0          1          1  
    11.05         12         40         22          0          1          0          1          0          1          0          0          0          1          1  
    11.12         16         46         24          0          0          1          1          1          1          0          0          0          1          1  
    11.12         13         29         10          0          1          0          0          1          1          0          0          0          1          1  
    11.17         16         32         10          1          0          1          1          1          1          0          0          0          1          1  
    11.22         12         34         16          1          0          1          1          0          0          0          1          0          1          1  
    11.29         16         23          1          0          0          1          0          0          0          1          0          0          1          0  
    11.32         12         35         17          0          0          1          1          0          1          0          0          0          1          1  
    11.33         12         23          5          0          0          1          0          0          0          0          1          0          1          1  
    11.33         13         20          1          0          0          1          0          0          1          0          0          0          1          1  
    11.33         12         29         11          1          0          1          1          0          0          0          1          0          1          1  
    11.33         12         38         20          0          0          1          1          0          1          0          0          0          1          1  
    11.35         13         47         28          0          0          1          1          0          0          0          0          1          1          0  
    11.36         13         48         29          1          1          0          0          0          0          1          0          0          1          1  
    11.36         13         38         19          0          0          1          0          0          0          0          0          1          1          1  
    11.44         13         29         10          0          0          1          0          0          1          0          0          0          0          1  
    11.51         13         35         16          1          0          1          1          1          1          0          0          0          0          1  
    11.57         12         40         22          0          0          1          1          0          1          0          0          0          1          1  
    11.59         13         35         16          1          0          1          0          0          0          0          0          1          1          1  
    11.59         16         29          7          0          0          1          0          0          0          0          1          0          1          1  
    11.59         12         45         27          0          0          1          0          1          1          0          0          0          1          1  
     11.6         13         55         36          0          0          1          1          1          1          0          0          0          1          1  
    11.61         12         49         31          0          0          1          1          0          0          1          0          0          1          0  
    11.64         14         38         18          0          0          1          1          0          0          1          0          0          1          1  
    11.68         16         24          2          1          0          1          0          0          0          0          1          0          1          1  
    11.68         16         25          3          0          0          1          0          1          1          0          0          0          1          1  
    11.68         16         41         19          0          1          0          0          0          0          0          1          0          1          1  
    11.73         12         53         35          1          0          1          0          0          1          0          0          0          1          1  
    11.73         12         38         20          0          0          1          1          0          0          1          0          0          1          0  
    11.75         14         36         16          0          0          1          0          0          0          1          0          0          1          0  
    11.79         13         29         10          0          0          1          0          0          0          1          0          0          1          1  
    11.79         16         49         27          0          1          0          0          0          0          0          1          0          1          1  
    11.79         13         36         17          0          0          1          1          0          0          0          1          0          1          0  
    11.79         18         29          5          1          0          1          1          1          0          0          0          1          1          1  
    11.79         16         24          2          0          0          1          0          0          0          0          1          0          1          1  
    11.79         14         27          7          1          0          1          1          1          0          1          0          0          0          0  
     11.8         16         44         22          1          0          1          0          0          0          0          1          0          1          1  
     11.8         12         60         42          0          0          1          1          1          1          0          0          0          1          0  
    11.81         12         32         14          0          0          1          1          0          0          0          1          0          1          1  
    11.86         16         27          5          0          0          1          0          0          1          0          0          0          1          1  
    11.86         12         38         20          1          0          1          0          1          1          0          0          0          1          1  
    11.87         12         53         35          0          0          1          1          1          0          0          0          1          1          0  
     11.9         13         37         18          0          0          1          1          1          0          0          0          1          0          1  
    11.91         13         34         15          0          0          1          1          0          0          0          0          1          1          0  
    11.97         16         31          9          0          0          1          1          0          1          0          0          0          1          1  
    11.97         13         35         16          1          1          0          0          0          0          0          0          1          1          1  
    11.97         11         43         26          0          0          1          1          0          0          0          1          0          1          0  
       12         18         45         21          1          0          1          0          1          0          0          0          1          1          1  
    12.02         18         32          8          1          0          1          1          1          0          1          0          0          1          1  
    12.03         16         23          1          0          0          1          0          0          0          0          1          0          1          1  
    12.03         12         35         17          0          0          1          1          0          0          0          1          0          1          1  
    12.03         16         36         14          0          0          1          1          0          0          1          0          0          1          1  
    12.03         16         31          9          1          0          1          0          0          1          0          0          0          1          1  
    12.05          6         42         30          0          0          1          1          0          0          1          0          0          1          1  
    12.12         16         57         35          1          0          1          1          0          0          0          1          0          1          0  
    12.16         12         43         25          0          0          1          1          1          0          1          0          0          1          1  
    12.17         16         26          4          1          0          1          1          0          1          0          0          0          1          1  
    12.22         16         52         30          0          0          1          1          0          0          1          0          0          1          0  
    12.23         12         54         36          1          0          1          1          0          0          1          0          0          0          1  
    12.23          6         52         40          1          0          1          1          0          0          0          0          1          1          1  
    12.25         14         46         26          1          0          1          1          0          0          0          1          0          1          1  
    12.28         13         47         28          0          0          1          0          0          1          0          0          0          1          1  
    12.28         13         52         33          0          0          1          1          0          0          1          0          0          1          0  
    12.34         13         39         20          0          0          1          1          1          0          0          0          1          1          0  
    12.36         16         44         22          1          0          1          1          0          0          0          0          1          1          1  
    12.38         16         37         15          1          0          1          0          1          0          0          0          1          1          1  
     12.4         16         36         14          0          0          1          0          0          1          0          0          0          1          1  
     12.4         18         36         12          0          1          0          1          0          0          0          1          0          1          1  
     12.4         13         24          5          0          0          1          1          0          0          0          1          0          1          1  
     12.4         18         50         26          1          0          1          0          0          0          0          0          1          1          1  
     12.4         16         38         16          0          0          1          1          0          0          0          1          0          1          1  
     12.4         18         48         24          0          0          1          1          0          0          0          1          0          1          1  
     12.4         13         53         34          0          0          1          0          0          0          0          1          0          1          1  
     12.4         12         43         25          0          0          1          1          1          0          0          1          0          1          0  
     12.4         18         50         26          0          0          1          1          1          0          0          1          0          1          1  
     12.4         12         49         31          0          0          1          1          0          0          1          0          0          1          1  
    12.44         12         31         13          0          0          1          1          0          1          0          0          0          1          1  
    12.52         16         32         10          1          0          1          0          0          0          0          0          1          1          1  
    12.52         13         38         19          0          0          1          1          0          0          0          0          1          1          0  
    12.52         12         28         10          0          0          1          1          0          0          1          0          0          1          1  
    12.52         14         43         23          0          0          1          1          0          0          0          1          0          1          0  
    12.52         12         34         16          0          0          1          1          0          0          0          0          1          1          1  
    12.52         12         47         29          0          0          1          1          0          1          0          0          0          1          1  
    12.59         16         30          8          0          0          1          0          0          1          0          0          0          1          1  
    12.63         14         31         11          0          0          1          1          0          0          0          1          0          1          1  
    12.64         12         62         44          0          0          1          1          1          1          0          0          0          1          1  
    12.71         13         49         30          0          0          1          1          1          0          1          0          0          1          1  
    12.75         16         27          5          0          0          1          0          0          0          0          1          0          1          1  
    12.75         13         55         36          0          0          1          1          1          1          0          0          0          1          1  
    12.75         16         31          9          1          0          1          0          0          0          0          1          0          1          1  
    12.75         14         49         29          0          0          1          1          0          0          1          0          0          1          1  
    12.75         16         28          6          1          0          1          0          0          0          1          0          0          1          0  
    12.75         16         57         35          0          0          1          1          0          0          0          0          1          1          0  
    12.75         18         59         35          1          0          1          1          1          1          0          0          0          1          0  
    12.75         13         41         22          1          0          1          0          0          0          1          0          0          1          1  
    12.75         18         44         20          0          1          0          1          1          0          0          0          1          1          0  
    12.75         18         45         21          1          0          1          1          0          0          0          1          0          1          1  
    12.75         13         27          8          0          0          1          1          0          0          1          0          0          1          0  
    12.87         18         49         25          0          0          1          1          0          0          0          1          0          1          1  
    12.88         13         48         29          1          0          1          1          1          1          0          0          0          1          1  
    12.89         12         44         26          0          0          1          0          0          0          1          0          0          1          1  
    12.89          8         49         35          0          0          1          1          0          0          0          1          0          1          0  
    12.89         16         24          2          0          0          1          0          0          0          0          0          1          1          0  
    12.89         16         22          0          0          0          1          0          0          0          0          1          0          1          1  
    12.91         18         50         26          0          0          1          1          0          1          0          0          0          1          1  
    12.96         12         45         27          1          0          1          0          1          0          0          0          1          0          1  
    12.97         13         29         10          1          1          0          1          0          0          1          0          0          1          1  
    13.07         18         32          8          1          0          1          1          0          1          0          0          0          0          1  
    13.08         14         53         33          1          0          1          1          0          0          0          1          0          1          1  
    13.08         16         43         21          1          0          1          1          0          0          0          1          0          1          1  
     13.1         12         42         24          1          0          1          0          1          0          1          0          0          1          0  
     13.1         16         27          5          0          0          1          1          0          0          0          1          0          1          1  
     13.1         18         34         10          1          0          1          1          0          0          0          1          0          1          0  
    13.11         12         61         43          0          0          1          1          1          0          0          0          1          1          1  
    13.13         13         48         29          1          0          1          0          0          0          0          0          1          1          1  
    13.15         13         38         19          1          1          0          1          0          0          1          0          0          1          1  
    13.17         13         37         18          1          0          1          1          1          0          0          0          1          1          1  
    13.21         16         46         24          0          0          1          1          0          1          0          0          0          1          1  
    13.26         16         53         31          1          0          1          1          0          0          1          0          0          0          1  
    13.26         12         29         11          0          0          1          1          0          0          0          1          0          1          1  
    13.29         16         34         12          0          0          1          1          0          0          1          0          0          1          1  
     13.3         13         41         22          1          0          1          1          1          0          0          0          1          1          0  
    13.32         12         23          5          0          0          1          1          1          0          1          0          0          1          1  
    13.33         12         54         36          1          1          0          1          0          0          0          1          0          1          1  
    13.45         13         45         26          0          0          1          1          0          0          0          1          0          1          1  
    13.45         16         28          6          0          0          1          0          0          1          0          0          0          1          1  
    13.45         16         42         20          1          0          1          1          1          0          1          0          0          1          1  
    13.46         18         43         19          0          0          1          0          0          0          0          1          0          1          1  
    13.57         18         29          5          0          0          1          1          0          0          0          0          1          1          1  
    13.59         12         56         38          1          0          1          0          0          0          0          0          1          1          1  
     13.6         18         45         21          1          0          1          1          1          0          0          1          0          1          1  
    13.61         12         43         25          0          0          1          1          1          0          1          0          0          1          1  
    13.68         12         30         12          0          0          1          0          1          0          0          1          0          1          1  
    13.81         16         40         18          0          0          1          1          1          1          0          0          0          1          1  
    13.83         14         37         17          0          0          1          0          1          0          1          0          0          1          1  
    13.91         12         37         19          0          0          1          0          1          0          0          1          0          1          1  
    14.11         13         48         29          0          0          1          1          1          1          0          0          0          1          1  
    14.16         16         31          9          0          0          1          1          0          1          0          0          0          1          1  
    14.16         18         31          7          0          0          1          0          1          0          1          0          0          1          1  
    14.16         13         40         21          0          0          1          0          0          0          0          0          1          1          1  
    14.16         14         40         20          1          0          1          0          1          0          1          0          0          1          0  
    14.16         12         39         21          0          0          1          1          0          0          1          0          0          1          1  
    14.16         16         30          8          0          0          1          1          0          0          0          1          0          1          1  
    14.16         16         34         12          0          0          1          1          1          0          0          0          1          1          1  
    14.16         16         26          4          1          0          1          0          0          0          1          0          0          1          1  
    14.16         13         33         14          1          0          1          1          0          0          0          1          0          1          1  
    14.16         12         50         32          1          0          1          1          0          0          0          1          0          1          1  
    14.16         18         51         27          0          0          1          1          1          1          0          0          0          1          1  
    14.16         16         30          8          0          0          1          0          1          1          0          0          0          1          1  
    14.16         12         41         23          0          0          1          1          0          0          0          1          0          1          1  
    14.17         16         48         26          1          0          1          0          0          0          1          0          0          1          1  
    14.17         16         47         25          1          0          1          0          0          0          0          0          1          1          1  
    14.18         12         33         15          1          0          1          0          0          0          0          0          1          1          1  
    14.19         18         47         23          0          0          1          1          0          0          0          1          0          1          1  
    14.27         13         47         28          1          0          1          0          0          1          0          0          0          1          1  
    14.37         12         50         32          1          0          1          1          0          0          0          0          1          1          1  
    14.51          8         42         28          0          0          1          1          0          0          0          0          1          1          1  
    14.51         16         40         18          1          0          1          1          0          1          0          0          0          1          1  
    14.52         13         35         16          1          0          1          0          0          0          1          0          0          1          1  
    14.73         13         31         12          0          0          1          1          0          1          0          0          0          1          1  
    14.73         12         60         42          1          0          1          1          0          1          0          0          0          0          0  
    14.73         13         54         35          1          0          1          0          1          0          0          0          1          0          1  
    14.73         13         54         35          0          0          1          1          0          0          0          1          0          1          1  
    14.73         12         41         23          0          0          1          0          0          0          1          0          0          1          1  
    14.73         14         34         14          0          0          1          1          1          0          0          1          0          1          1  
    14.73         13         39         20          1          0          1          0          0          0          0          0          1          0          1  
    14.73         16         46         24          0          0          1          1          1          1          0          0          0          1          1  
    14.73         16         63         41          0          0          1          1          0          1          0          0          0          0          0  
    14.73         18         40         16          1          0          1          1          1          0          1          0          0          1          1  
    14.78         16         50         28          0          0          1          1          0          0          1          0          0          1          1  
    14.78         13         43         24          1          0          1          1          1          0          1          0          0          1          0  
